7.3879862316,6.01383634379455E-13
23.7961832154,9.81844610099736E-13
74.6287035071,1.87183227745278E-12
246.6827748189,3.05603333307221E-12
768.3498772302,4.77788403820091E-12
1124.6702929126,4.4926277639709E-12
1697.1831730065,3.60945856341834E-12
2407.8347982989,7.26826621812275E-12
3720.3952763947,9.27643931499515E-12
5445.7196770004,9.44719411778561E-12
11317.4968243953,4.84473566559504E-11
2.19744319548466E-14,2.27584874521103E-15
4.04570773515828E-14,2.80699090608166E-15
1.25409742258917E-10,3.55154553834243E-13
5.8822011415598E-09,1.3916885285704E-12
0.000000007,1.58483100257527E-12
5.64709271877098E-07,4.85475083284269E-12
0.000000892,6.39705532274714E-12
1.2191766534356E-06,6.81876096499836E-12
1.57973285982207E-06,7.53830818852574E-12
1.98547018812547E-06,9.10877084686792E-12
2.51450447594485E-06,1.09813434037299E-11
3.30817195272273E-06,1.08321414938568E-11
4.00240630574643E-06,1.23636136853607E-11
5.14670012398626E-06,1.27355561525517E-11
6.92775465214666E-06,1.2167856706907E-11
8.83405162169688E-06,1.29404463030033E-11
1.49566461066806E-05,1.29995894821101E-11
2.01325066838776E-05,1.23354567572537E-11
2.77261429435843E-05,1.23918348845049E-11
3.43202567853341E-05,1.07583024634064E-11
9.67427851157234E-05,1.17855921200927E-11
7.81551346091682E-05,1.07828593772667E-11
