-13.6966931714,-12.952294729
-13.6752911393,-12.906329001
-13.4582133855,-12.6867149674
-13.189159268,-12.4160279027
-13.0026558457,-12.2525942033
-12.8039226908,-12.0687312914
-12.7519463272,-11.9750974011
-9.2542428006,-10.1960534855
-9.1319454745,-10.1551950606
-9,-10.2403167791
-8.8139724267,-10.0428343922
-8.7161345658,-10.1041220295
-8.6274690044,-10.2879849414
-8.5388034429,-10.3407604068
-8.4501378815,-10.4071553472
-8.3278405554,-10.5739939154
-8.2452898603,-10.4497162065
-8.2024857962,-10.4973843688
-5.4691405577,-11.3366845127
-5.3835324295,-11.3690307657
-5.1695121088,-11.4320208374
-5.0686168147,-11.4473427467
-4.9738345912,-11.476284131
-4.8759985261,-11.3690307657
-4.793447831,-11.3945672813
-0.6689705082,-10.9076710517
0.0586985822,-10.8497882832
0.737448742,-11.1834654195
